"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
21397.4,10804.4,5092.77
18033.2,11581.1,8192.22
6453.14,8797.75,664.154
9989.74,13873.1,6297.67
2424.6,8693.41,2486.34
14089.4,4878.12,2161.75
5119.49,6547.96,5150.98
10433.4,17835.9,15008
12903.2,12408,4092.28
965.974,14378.3,15666.7
1081.09,9037.64,11943.6
14317.8,9825.81,25286.7
2646.09,11827.3,10766.1
8165.3,11893.6,3304.2
1737.44,7314.9,4415.45
598.223,10733.2,46856.8
12316,15069.6,30239.9
35574.1,16388.6,2840.52
20998.7,11330.9,14473.4
1877.35,5710.11,2506.31
5705.7,13231.1,1167.37
31630.4,24211.2,12131.7
15087,11190.2,4917.15
906.444,11783.1,16082.1
16387.6,13400.9,9580.57
8497.22,4570.9,3994.82
15668.2,11901.8,1935.36
21404.4,20279,4149.81
12644.9,17080,6668.89
348.708,3818.15,446.356
18019.9,30448.7,2075.4
21769.5,21279.1,20225.8
16134.5,15271.9,4937.54
29830.2,11115.4,2369.79
10529.1,13696.7,6971.27
16190.7,10948.7,9486.08
9484.58,12725.6,14413.2
2890.54,13056.7,2574.48
4164.64,9016.76,3488.31
9811.71,12401.6,8584.34
13566.4,16758.3,11130.9
7120,9111.33,7707.6
1105.49,6353.06,2897.7
9591.19,16671.1,2154.79
2330.28,7557.29,6714.41
27435.5,21976.5,9380.06
4399.81,10219.2,13726.9
6709.76,11315.8,971.556
38547.9,19738.3,4557.94
18046.5,20023.9,589.982
11131.7,8451.07,9721.75
28587.2,11835,7890.47
19785.5,19137.6,4960.53
4089.91,12575.6,7575.18
17064.7,13144.2,5428.5
18806.1,11134.2,8472.19
7887.78,11920.6,4312.09
5891.79,19776,8629.17
18110.8,11428.2,1595.73
24901.6,17304.8,54834.2
7744.08,14854.9,9438.8
4229.1,6266.87,3122.65
5038.8,7374.97,3570.75
13989.3,6702.1,13513.6
20222.9,11900.8,2091.61
1473.98,6956.44,7657.26
9937.78,15426.1,8098.96
6700.45,7310.02,5447.47
31023.2,15293.3,6835.06
33477.7,11817.4,5195.33
31831,13362.2,8142.86
25972.5,17096.8,4894.61
33291.2,14353.9,1069.35
9459.27,21538.5,16724.5
20072.3,12706.7,1541.1
11050.1,17382.6,33849.3
27027.5,15249.6,14492.2
33326.7,17429.1,8005.71
2032.38,8982.05,5929.96
16923.9,9961.43,4314.85
11018.2,10020.7,2416.53
20848.8,12310.9,5266.87
1551.03,12588.2,1500.98
9825.61,8167.79,1330.26
798.853,9014.14,9474.62
18449.4,20540.1,18006.9
26113.7,12319.8,9610.11
11757.8,8768.92,6498.47
35586.9,27453.6,5396.06
7361.18,9254.35,4472.27
8103.7,16624,5450.74
3216.72,8167.61,24716.9
3213.76,16192.8,1231.12
4075.61,19783.1,6938.16
5349.07,11450,16644.6
5125.55,5590.71,4992.98
24389.8,11530,2072.16
2029.09,8189.99,1874.53
13086.1,18984.4,23080.1
3537.65,13218.6,2262.53
3612.43,12299.7,13597.6
24425.1,11961.3,12360.5
3013.92,13044.6,2711.72
15999.3,8714.69,2594.94
9600.27,8583.7,7671.13
12923.7,13938.9,5004.31
12680.1,19849.2,9206.37
6839.99,17855.2,2864.86
1256.29,7149.16,3551.3
3801.17,8025.43,15833.2
19690.7,15588.6,5313.86
2556.56,14319.4,5826.53
557.016,19589.2,1611.84
51905.3,22004.9,1896.76
31080.3,12264.8,12746
21347.4,16372.8,2247.77
6103.37,13821.8,1682.44
3416.7,14080.2,7274.83
24672.9,20013.9,947.096
1349.17,9414.59,4482.2
5480.47,12865.9,70295.9
23446.6,17065.5,1935.08
30239.2,16567.4,10827.8
17229.1,16098.2,9522.54
882.906,11119.9,23131.5
1909.58,12771.8,1002.39
4334.47,11214.8,3834.64
22420.3,15026.3,7315.55
18695.4,15133.7,6875.2
9542.51,25219.5,22435.4
10948.2,33714.2,9574.32
585.869,5107.19,3713.28
5352.7,10397.2,5301.48
64008.9,9553.67,3070.12
29290.1,13208.5,3774.95
12136.1,14016.1,4732.27
43598.3,12799,30305
13246.4,12548.5,8805.67
23637.5,9705.77,9593.46
33013.2,11689,6041.42
17992.2,11716.6,1549.81
8634.73,14632.2,585.508
4744.45,10238.4,6846.64
11071.2,11516.4,6318.37
11300.3,16045.1,8799.07
766.21,14615,2220.19
5575.14,13387.9,1954.82
13900.4,11897.3,7545.59
12516.6,6347.24,22459.1
16001,9894.83,13471.3
5699.61,14555.7,7764.23
5473.12,9980.28,718.896
14753.4,18344.2,18966.4
52510.8,18202.7,12878.5
19125.5,19034.9,3197.14
12633,10415.7,3791.23
43502.1,20368.7,4929.9
884.765,14886.3,674.067
35866.8,17571.4,1976.05
5339.1,7933.25,5754.71
2063.27,9752.73,559.763
24057.9,17660.8,2780.66
2000.4,13401.7,20313
21865.9,24964.1,34345.4
11163.9,20213.6,2156.27
79775,35751,10701.8
56156.1,25629.2,3765.89
17311.8,13601.6,4518.9
2156.02,13373.6,4631.54
36272.5,17183.8,6600.47
19179.2,17712.1,9957.66
68655.7,20996.2,985.381
11674.9,12958.5,3037.04
43082.8,14427.6,2224.85
42946.8,21691.5,51162.2
54865.6,13811.6,1459.3
1554.3,8928.7,6913.72
12995.5,10100,9462.86
25607.5,14716.4,23596.9
1573.74,13160.9,433.359
6146.31,17504.8,3197.48
45072.5,23908.4,11698.3
17376.7,7428.14,3230.11
1640.84,13915.4,3082.98
41633.3,26537.5,17747.2
5689.72,17726.1,7776.81
1826.55,15593.4,10972
25077.4,13638.1,19057.5
8474.31,11777.2,-5.37167
19953.6,14875.2,6620.91
841.398,5981.49,2415.01
10757.2,17074.3,2725
15877.4,22226.3,15432.1
27847.2,11515.1,877.457
18799.2,20325.5,13928.1
7926.08,10322.9,10299.1
3708.22,19029.5,6226.84
850.334,20872.5,6767.49
578.598,8391.85,13418.1
674.351,16335,9488.61
33479.5,24226.2,14336.7
22434.8,18002.8,3879.6
18464,16130.8,2600.38
5312.3,11650.2,18233.9
14852.4,17801.5,6095.49
30975.1,21674.8,8253.65
3951.71,7698.27,3431.04
8241.02,17672.7,16852.8
7647.48,16938.5,6233.62
19072.3,12413.5,10784
10746.6,12643.6,3207.41
828.957,10801.4,12574
1560.14,9310.45,23108.4
17376.3,15339.7,5074.13
29494.7,11576.5,1352.07
24891.8,52875.4,25030.4
9376.35,16621.7,2604.15
2607.05,12054.4,2709.04
9822.67,14165.8,16241.5
27712.9,11993.3,37306.9
11981.3,10383.7,4591.11
1165.15,5238.66,9640.95
4044.76,23305.1,6796.02
14520,20912,10565.8
24536.9,16167.2,10313.5
7296.98,13839.7,4993.12
8895,17343,11527.9
22739.9,6176.52,3554.69
21112.8,14623.5,1545.56
14589.1,10998.3,5942.06
34059.5,9508.38,12031.3
5463.37,13530.8,1939.96
1794.01,13602.1,4278.75
16145.4,15771.5,3201.58
31645.7,21937.6,3375.11
39767.1,33837.8,7652.36
30464.9,13672.3,63720.8
6623.48,8599.84,7510.24
6324.67,19055.4,37889.7
8233.13,7005.8,14377.2
14419.3,16199.7,16035.6
20546.2,18635.1,16198.9
9108.92,11863.1,5357.2
5246.7,11625.2,4073.01
643.073,9033.37,2685.74
950.057,6252.44,3208.13
18257.2,19483.7,4800.27
4247.98,9416.76,2724.48
13064.2,10929.8,1175.53
4264.56,12360.6,11157.7
455.179,6790.3,10046.5
36130.1,13645.5,12254.5
16045.4,9276.69,4862.54
10720.1,14756.5,3140.88
75826.1,25809.8,2185.54
16037.1,12747.5,3829.45
6323.63,15384.1,5002.03
9853.83,14440.6,3819.72
21558.9,12987.4,20103.7
7627.92,9347.82,1920.45
5119.54,16644.4,10891.2
10453.9,11744.4,2739.46
6572.05,11935.7,2548
209.492,5733.51,16372.1
22930.2,20982.8,12111.9
20987.4,19427.5,5671.23
2797.36,12053.3,4008.69
14630,12426.6,4264.59
11824.1,18415.1,4418.95
4165.17,10348.6,1481.2
41821,20056.3,7432.24
6023.23,15200.4,6624.48
12713.5,10566.1,1129.72
16077.6,8219.47,15463.6
417.451,12548.6,6104.26
13339.7,18709.7,22455.8
48304.2,24706.8,15176.4
39264.4,18957.5,23534.7
779.218,11192.3,10432.7
987.542,11315.9,4552.52
1584.84,6882.56,5183.99
32737.2,20149.4,4113.9
25588,15431.5,5899.85
490.173,8397.58,966.414
4759.41,23862.5,2580.33
21773.2,16188.1,17097.8
1744.8,9450.6,1840.66
154.546,4932.02,2475.78
15684,15022.9,4131.01
12240.9,7828.56,3334.68
17961.1,26677.8,10980.3
17228.1,16310.5,7665.69
1013.87,18114.2,4549.23
32238.1,10017.4,55710.4
12050,13484.8,4003.41
902.769,7781.88,8061.45
24980.5,23637.8,16315.3
4025.26,8180.73,12576.7
4477.45,11383,13621.3
11068.9,10932.8,6845.05
4523.63,15136.5,3536.31
21620.2,13699.7,9987.5
11334.1,19332.3,17104.2
2596.68,12855.3,10359.1
2093.65,10839.5,7713.02
561.799,17559.2,1256.14
12099.1,12408,6154.95
29622.4,17273.8,6024.11
12367.3,12754.8,26144.2
20318.7,28010.7,20307.1
21360.8,19547.6,18706.2
30473.7,6066.8,13900.3
28703.8,21333.2,31406.4
9840.63,14062.9,9564.92
13871.5,19071.6,18498.8
45031.9,14687.6,36736.6
3685.14,15280.1,22.9601
36055.2,17700.4,2470.06
2668.85,10571,15351.8
4256.65,15712.5,6096.41
15448.6,8827.08,7298.75
9753.93,12966.4,10431
16036.6,9534.31,2822.41
28467.2,12680.2,7743.39
7054.1,20812.5,9784.16
11913.2,10854.3,1147.83
21224.1,19565.5,9016.21
18492.7,15303.4,9862.05
24053,3895.78,3970.45
7668.89,18038.4,6014.78
27086.2,20612.2,5820.18
10344.7,19471.1,11012.8
4743.64,6895,6267.5
35469.4,18401.7,6590.55
5681.61,7833.75,1251.81
13726,14909,647.946
28236.8,14454.4,8351.17
12250.6,10115.9,5342.31
12211.4,22149,15406
234.9,10505.3,4688
4261.15,12210.4,9716.12
2599.66,15128.6,6441.17
7056.72,12469.2,5174.29
19923.5,17062.4,24554.8
29356,16911.3,9831.28
12990.8,11512.9,3234.61
10348.8,9553.38,15517.4
12338.2,9025.66,3612.99
12511.3,14173,12570.2
123.58,5699.36,12210.7
13133.1,15834.8,2965.15
713.08,13134.7,1417.34
14035.8,14212.4,25149.3
25931.4,11758.3,1013.98
3436.27,14765.2,3025.27
8738.65,13295.9,7821.06
5318.19,12270.4,1109.35
5646.8,9507.29,3821.53
5869.69,10295,1214.77
1346.17,14763.1,23013.4
11299.9,11600.4,1205.7
23342.9,16610.8,3695.47
8293.13,9167.56,1460.6
10295.6,15455.6,21918.9
10891.6,11227.5,8161.95
23600.4,11207.7,10506.5
531.555,13036.8,13314
17064.3,16687.6,15125
50717.5,23722.7,4293.88
22944.1,18411.8,9428.8
8830.39,11520.4,15599.9
24602.6,19636.2,4672.9
8623.5,10576.1,15032.7
22871.4,14720.1,19107.3
38832.8,31876.1,7850.18
2731.23,20961.4,14099.4
7851.49,9403.96,4271.54
4344.85,12201.4,8199
37635.8,12417.3,15978.1
22909.4,17334.6,20778.9
8890.47,14022.9,8354.96
2462.34,9545.55,11313.1
3621.15,17460.3,17267.3
6143.5,16611.4,6369.33
30339.2,16753.5,3899.39
2314.59,19666.1,5344.28
413.152,9480.27,7058.98
8946.11,13598.3,15845.3
27978.1,9755.62,5799.23
26020.8,20876.5,1716.9
30897.5,21214.6,9989.48
12630.4,20615.7,7349.95
1350.78,19360,3136.78
36239.6,13575.5,6884.52
36072.7,18663.6,2902.83
35531.4,26249.2,8529.6
10160.5,16064.1,41886.4
29968.5,12257.8,11052.6
4531.69,18097.5,14130.3
55184.7,26441.5,7173.23
10439.3,11374.6,8923.93
36559.3,26045.9,20639.3
16528.5,11766.6,10303.9
2737.23,11737.2,428.67
27691.4,17424.1,16162
16570.4,15496.9,5311.81
6255.21,16298.5,19420.8
29312.8,14738.3,3855.17
1799.3,10949.6,1274.2
16335.9,5221.18,17124.7
55236.6,30484,15470.8
8747.61,14101.7,1511.14
12785.6,18095.7,1332.28
9114.44,12509.5,3980.81
6153.99,5954.39,4153.05
12046,13566.5,6246.82
16951.9,23531.8,18052.9
20996,15254.9,3275.41
24766,13038,10683.1
22638.8,12285.5,8687.34
6911.84,11794.1,6309.7
12173.1,16598.1,1023.12
952.037,10273.4,1134.92
10135.3,24801.3,2698.88
5980.97,28697.3,16180.1
37719.5,10976.5,2235.9
5421.67,11057.2,2966.65
4904.57,11121.5,2771.94
28374.4,17512.1,12157.6
22730.5,14239.4,19460.6
20062.8,18917.3,2110.55
16762.8,18533.9,29581.4
3187.56,23361.3,25462.6
16586.6,3990.86,31710
12.9866,5321.25,242.144
25117.9,18756.6,30095.4
29885.5,21467,16643.9
6003.87,18214.8,2431.74
23856.8,18546.8,6899.25
541.363,11749.5,1017.81
77068.3,36055.8,68749.4
11628.5,13613.6,11263
351.52,5400.28,1636.39
5034.04,10326.5,2427.6
994.788,9875.34,11257.6
17761.5,10944.2,1308.82
1433.61,15023.6,18807.5
4893.26,8464.06,2959.6
30180.2,10719,17956.8
1303.85,17386.5,1586.49
5206.84,6289.63,14402.9
24171.6,12636.4,5265.04
11050.7,7117.7,2461.45
14002.8,15871.8,13587.1
4653.09,16374.9,16822.4
46050.9,18693.2,3561.35
4874.55,17927.5,9001.18
8932.52,19670.7,8590.61
7451.2,9179.53,7345.5
25141.8,16570.1,1568.68
8033.01,15748.6,4246.17
14862,8421.43,10679.1
3295.86,8985.52,9114.41
2933.92,17915.1,8034.23
24097.1,20070.3,8261.31
5306.48,14783.8,16033.9
48028.5,16034.9,5864.49
8301.18,11617.7,6668.33
1544.82,17137.2,1239.69
13744,11534.3,767.669
9070.54,17462.6,4680.49
25183.1,21772.6,5510.24
24258.2,17863.8,1027.59
10968.4,15269.3,1792.7
2685.88,19226.7,21092.5
222.637,3388.19,1954.44
574.15,8516.2,7937.5
8305.13,7076.08,7615
5299.09,11202.2,4097.79
723.05,20856.6,1739.12
31620.1,24583.9,1942.03
22277.1,12085.1,415.931
15921.8,17520.2,17482.2
11739.6,13452.2,17626.2
6788.93,12131.5,18410.3
34738.7,29687.6,24252.8
2209.24,13976.9,5158.17
4087.37,9947.77,5920.01
11813.6,11757.6,1301.31
8467.73,23883.6,12274
2282.33,11212.3,7423.7
11837.6,16692.4,2996.38
19440.8,19646.6,3633.32
5636.75,12529.8,4509.88
10827.6,10902.7,10567.7
28927.5,7750.12,17017.1
31194.9,20472.3,3630.05
11409.8,20611.4,1627.57
5580.61,12519.2,3953.05
17874.6,3284.31,5576.39
27055.1,15216.4,38674.2
13029.2,7867.76,18294.1
22392.3,16041.7,6815.77
4280.29,12523,1980.35
1192.07,16990.7,13310.5
7419.1,10249.1,7683.78
50080.5,25711.7,12927.7
8547.05,15368,10385.9
242.323,6074.93,5344.68
7870.89,15268.4,8845.62
10019.5,8155.56,12942.5
22361.4,17011.3,1498.59
2777.54,10466.3,10808.6
14833.9,13125.2,15774
26092.3,25217.3,9775.13
51.5098,4559.73,2672.66
13771.3,7762.58,18152.5
492.005,6982.41,24541.7
2077.09,13172.1,3219.3
18837.6,14363.9,14579.6
5752.28,8095.61,947.257
8642.74,11645.7,1936.27
33761.1,24045.2,12136.4
7725.71,13455.1,10908.2
23719.3,17516.5,32495.4
27122.5,12043.7,18568.2
20251.7,17397.9,5843.58
3134.48,10785.8,1735.03
1480.76,11201.3,4365.61
2485.1,4479.29,3869.87
3637.78,5996.52,2984.67
7977.91,15502.6,6761.94
47306,17024.4,4288.34
56511.7,18719,56906.8
2577.19,10480.8,6002.38
25239.9,13073.3,14539.9
4809.5,14059.4,868.404
10536.9,25817.1,7440.03
12278,16046.6,2833.79
22470.3,17363.2,18079.8
223.956,7939.74,-61.4144
2450.3,15295.1,6870.14
156.421,8856.6,22666.7
11506.9,9577.43,12243.7
9692.41,12964.6,11003.5
17614,13609.2,5293.99
29587.2,16477.8,18369.1
8416.51,9349.28,7080.68
819.901,8118.19,11563
28520,16493.8,21508.3
3940.17,13529.4,9269.35
4789.33,16060.7,15417.5
4544.85,10716.3,2674.87
31602.3,24832.4,17713.3
21368.7,15332.1,3332.72
23326,14841,4986.63
1131.17,12534.8,829.131
7919.19,21524.3,16600.3
1807.04,17606.1,3952.27
2628.06,9990.41,18958.2
2028.42,13089.2,4433.56
765.769,6400.41,1174.33
68671.1,11778.1,6089.32
12380.8,8613.2,2448.6
1155.97,12516.8,3136.49
13160.1,22728.9,5339.19
8208.84,10838.5,6733.35
14305.8,22249.5,15774
9556.01,10260.4,8582.88
43128,25781.9,8141.35
1388.01,8020.07,5363.88
1562.58,6204.26,6645.1
11212.2,13424.9,3433.96
