"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
1569.66,11982.4,16952.8
746.837,33269.6,14188.3
489.519,8833.09,2770.69
1311.92,10718.2,5363.59
1307.85,17048.4,12493
302.544,6725.43,234.012
437.743,15629.4,26384.7
1002.51,14074.8,8007.01
798.628,12787.5,29414.1
1040.35,16201.7,7912.95
2522.88,16896.6,3736.83
1519.43,20287.3,10344.5
1378.82,16978.3,7393.48
1522.93,11918.5,293.646
2414.4,10952.2,7906.01
1158.57,23909.7,10438.7
483.901,8357.68,1340.57
1261.09,20457.2,3555.7
3818.98,28885.7,10463.1
1165.93,20828.8,5159.56
774.063,16875.3,6561.71
928.368,19809.2,12422.5
734.687,27843.5,13369.3
493.233,6000.75,1260.66
795.127,6279.98,13849.3
1225.27,16900.1,8736.33
1227.35,12894.9,3885.72
1040.78,15557.3,1239.7
668.474,9955.52,1246.74
1340.48,18549.2,5371.81
1159.99,20591,7204.75
351.881,12706,7201.47
725.028,16814.4,11427.5
218.407,10469.9,7847.06
529.978,15750.7,8717.86
1044.49,22403.5,8916.23
448.643,10698.2,2433
1275.56,15050.2,16869.1
739.685,17899.3,3007.77
574.764,15607.6,24889.1
1615.21,12178.6,11241
1659.5,25597.5,7305.99
1491.31,20861,33586.3
2209.98,14607.8,485.147
2790.22,25088.8,16193.7
1021.38,18580.4,4405.81
1201.88,12842.9,7972.79
1001.74,17783.6,8939.96
1782.22,18938.5,6057.42
3984.3,10755.7,2899.02
659.253,14873.9,6794.2
1017.69,19931,6042.1
1391.09,23184.5,1442.44
1829.47,8768.2,11470.5
568.471,11564.2,805.488
1559.83,17558.8,10247.5
1636.52,25973,17965.7
4088.75,11736.7,18032.9
581.864,8068.13,12358.9
630.982,9238.25,2356.6
864.993,15521.8,13127
1243.6,15021.7,8435.44
847.487,17611.1,6038.15
864.128,14697.1,8758.95
1401.59,21225.5,2161.49
1843.47,34089.3,31237.6
363.163,10428.2,4700.79
799.817,16976,2559.47
317.531,11984.2,11093.2
1223.05,19153.3,40518.4
871.534,11943.1,5933.93
1246.14,17349.2,7037.6
657.384,7497.65,4067.84
1770.33,19366.2,6891.08
1274.34,19937.9,12927
1626.26,14537.8,12200.6
237.192,3878.12,978.675
823.464,15182.7,2072.16
1647.91,23701.2,13471.5
574.045,17079.2,1991.96
466.084,17653.9,9221.85
1162.69,10095.3,2802.89
567.84,21565.9,3624.23
26553.7,31612,12863.1
2407.55,20726.5,7339.47
939.311,11373.7,5974.65
765.876,16958.1,5531.42
726.377,18304,50258
849.778,7899.01,3170.35
769.296,10562.7,573.899
5074.45,17458,38482.8
1742.74,17755.2,6103.23
565.096,22157.4,7697.78
252.212,8873.1,2868.45
288.24,6363.99,3489.12
921.878,20541.9,949.372
1992.96,11692.5,19266.2
1083.95,12175.9,2791.01
1713.18,27094.9,25682.3
819.721,21625.5,15374.3
788.054,9974.27,10204
770.032,18136,6000.09
1159.31,24085.8,3275.89
1038.18,12303.7,4700.23
976.676,19939.2,13148.2
1571.76,9535.36,9693.12
1167.71,22892.6,3821.16
2469.27,32878.6,22179.2
510.914,9316.59,2987
1102.73,39931.6,3243.02
1345,22701.9,9524.47
975.161,24906,1798.73
1252.51,23283.8,13172.3
1153.58,20837.6,10726.3
1491.54,24385.4,44519.1
1089.07,12810.8,24635.1
847.456,20999.8,4784.42
566.321,13621.2,7500.36
588.438,14953.3,5464.02
3000.5,7916.26,9848.55
1914.12,25566.4,33133.5
1632.7,19226.1,3666.8
1407.66,11859.1,4490.95
1211.58,20730.2,4798.64
472.21,4661.74,831.47
671.351,9768.65,233.456
464.375,11199.8,2884.84
221.14,10276.3,5254.18
825.095,30125.5,3297.81
775.471,18425.2,756.019
1539.05,12365,18608.6
