"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
7056.71,18902.9,1212.65
7505.7,29825,3170.85
8101.22,18559,11717.4
2000.92,13935.8,15744.3
17142.7,13311.5,26536.5
35851.5,17248,53002.6
1708.38,9501.54,7593.78
4405.4,28154.3,6152.46
23246.4,20923.2,32704.3
23933.1,26869.8,16499.4
14609.5,13334.9,15744.7
11422.3,22655.8,18916.2
36681.5,19546,5171.47
1886.53,9798.59,3650.89
2908.49,12442.5,2538.59
25847.7,13945.3,924.68
3072.34,12119.6,5097.95
57681.6,15101.4,8334.56
18047.5,26282.7,14316.5
7693.88,10954.6,11920.2
14991.3,11065.9,7434.4
385.59,9936.82,14632.2
9484.9,27192.2,4266.38
29391.4,13579.1,22455
10740.1,20458.8,1470.43
2681.72,14927,6506.04
6915.98,15186.9,10536.2
24785.7,18655.3,2883.61
8354.59,10795,4670.05
3600.51,11200.5,1660.23
1415.58,13856.4,6254.04
30000.2,17768.7,2082.1
23144.3,13367.5,4547.97
64882.5,20076.6,5595.37
17323,30059,10835.2
27204.8,12789.3,38183.8
532.311,14188.1,3198.01
42777.1,11844.7,11819.1
2983.66,12656.6,1148.83
6086.27,13378,12206.3
20861.6,13482,298.569
3171.77,17512.7,7248.58
6379.99,11479.5,2369.9
27317,25508.3,30537.1
4063.24,14387.1,7690.72
8331.38,11144.5,6101.66
594.382,6060.52,12888.6
16332.8,11277.1,2366.9
37469.2,18708.2,5288.15
23143.3,19916.6,15184.7
17057.2,15715.6,6748.58
25814.3,20752.6,8981.23
798.55,6612.68,2068.55
29019.2,20059.5,13176.1
21083.2,16553.4,18441.5
1329.26,11438.5,1425.84
25542.5,22144.5,22800.5
12739.1,13592.8,9863.1
5991.69,22077.7,8574.91
17223.3,13543.1,12117.6
2063.77,13393,10016.9
31519.5,10044.7,5005.1
75952.9,8632.07,103644
30320.8,21339.3,9138.7
17401.5,16704.3,30257.5
42678.4,15639.6,15603.8
1934.36,7650.23,9421.46
4924.04,9023.81,2715.68
3431.96,24425.2,12560.4
29247.5,14028.2,10490.9
11005.7,15001.1,8937.62
6621.9,16733.9,1823.92
11201.3,17648.5,6762.6
2403.57,13843.2,40400.7
8376.46,8119.41,993.077
2871.47,8973.25,3857.71
19639.9,16553,5928.53
1827.34,11966.5,7565.86
31828.9,12487.8,2130.96
1614.97,23050.7,15695.9
3768.33,13695.2,14596.9
22081.2,20659,19343.3
18241.1,10275.4,1462.95
11130.3,13601.2,8053.96
16189.5,19547.1,8510.77
32423.3,17375,24986.4
39754.8,24269,12058.4
20572.8,17213.6,5024.22
6242.92,14745.8,2426.51
1532.67,13713.1,1138.3
10790.9,11215.2,8186.99
14700.4,17482.2,8052.14
6622.91,12824,6784.41
21842.2,13401.5,1402.93
15381.4,14900.4,4696.35
34231,22027.5,6277.23
39701.1,10882.4,80352.5
768.416,11769.5,5647.16
1889.82,22349.5,1159.87
7106.53,18067.6,14940.9
22568,14606,25800.3
5255.35,8789.21,9362.17
21657.3,15707,4266.67
27413.4,23181.9,4281.81
4580.84,14921.3,5080.2
27331.2,13951,3441.74
28383.9,20695.3,36991.7
38428.3,17443.9,15220.5
23457.1,18674.2,5769.73
3479.53,15868.2,4401.45
1204.57,15223.5,2033.99
18929.3,14809.6,2937.04
9448.06,14234.5,8116.71
28213.9,13495.5,10332.5
16220.3,20726.8,9439.5
45441,19710.7,12850.7
48446.4,15791.7,27573
1612.27,7601.87,9321.92
20883.3,16276.9,15766.5
11097.1,22784.1,1181.46
10010.7,17966.1,669.488
1458.19,20273.2,4582.84
20141.8,15216.3,4234.91
17182,25869,2842.01
58883.2,21932.6,7632.27
27601.7,24270.1,30118.7
3764.72,12743.3,844.683
28035.2,23569.4,2456.54
14224.1,14100.7,15225.5
4143.74,10824.6,7209.36
3451.92,9629.56,8014.63
38932.5,15187.3,2637.88
1428.24,9344.62,7737.56
24272.1,21882.5,8348.66
6705.69,13207.1,6022.47
47597.5,18237.4,42514.4
25298.1,16898.2,19084.4
3495.98,11924.8,9769.53
3478.18,9958.34,5521.98
7758.14,13136.1,14022
23198.5,19268.8,23036.8
4847.76,10558,13711
4332.21,15591.4,18471.7
20342.7,22557.4,14405.1
31516.9,14569,49437.7
42423.3,19634.1,5836.63
33524.4,14740.7,20645
13865.8,28609.1,17417.7
6492.71,11927,1135.87
22439.8,13320.6,1411.05
13835.1,16721.2,19105
3911.26,12037.7,5116.87
25868.8,18003.7,11387.9
6122.09,12842.7,20001.8
8.53218,6353.85,1442.54
29301.7,9713.24,5783.29
8383.8,11587.2,5063.19
2775.62,15473.4,2717.5
1674.17,10883.2,2441.06
850.25,16108.4,18808.4
25102.9,19577,6538.36
4634.59,17836.4,834.279
4780.42,19831.7,10195.4
43627.7,23948.2,21627.5
16303.4,20835,3343.92
7147.6,13114.7,9192.5
17588.2,23126,3281.56
39164,17327.9,1667.49
6375.6,6531.54,1476.84
28909.2,24599.7,8299.45
21350,8665.28,5471.32
15998.8,24880.7,8604.3
14192.5,13919.2,7072.52
1780.64,13419.1,6272.95
21397.4,21096.5,8963.25
22478.2,16076.8,14212.1
5777.94,17909.5,593.735
43400.9,23669.7,4591.87
20506.6,22012.7,1664.85
46159.6,26880.8,9190
6039.2,12749.6,932.835
1268.73,21728.3,1370.8
13376.1,17004.1,633.095
15119.9,22536.5,26730.2
18836.6,16728.2,43563.5
10551.6,13345.8,3044.83
10515.4,15215.6,14460.4
22773.7,18295.6,7128.66
14955.4,11324,9549.77
31967.3,18148.2,1492.07
56382,19626.4,27571.3
8289.23,17234.8,22115.3
2636.47,17939.5,11301.4
42476.6,22790.8,4998.39
1266.39,13294.4,36236.5
2114.63,6726.75,3440.31
5730.56,11567.4,3473.44
9810.38,11925.4,6050.93
9244.69,20006.3,2974.85
14521.6,21849.6,1594.81
29779.3,23102.3,6358.36
4220.42,17344.4,22269.1
46049.4,27733.8,8733.66
18739.3,13462.7,4216.81
30437.6,30996.5,17461.1
1823.43,3686.56,33715.1
70127.1,21827.8,34229.8
669.479,11545.9,28077
17119.3,7023.16,13545.6
3056.57,14119.4,12198.6
73238.2,26831.9,15254.2
43495.7,19409.4,6802.63
18469.6,15926,2860.51
62.6122,8709.08,2484.07
1252.1,10061.6,6236.53
18425.2,15757.9,16302
24310,23847.6,14634.9
10751.7,19174.5,4410.23
10354.1,18038.2,29617.2
18889.2,14883.1,24338.8
297.787,14774.1,4813.89
39483.3,21136.8,5780.9
28764.4,11964.6,7053.5
11139.6,11964.8,8345.2
19968.1,24081,14122.6
13417.4,13422.4,25165.3
7215.98,26674.7,4018.11
-118.934,9622.5,3107.8
853.362,11708.9,13204
56395,26654.1,2627.18
36773,8989.59,5382.99
14621.5,15018.8,6282.94
6347.57,26151.9,9425.94
2454.83,10763.9,3175.94
10818.5,12838,51728.4
23790.5,25251.2,13641.8
787.278,13433.6,3988.9
1654.05,18664.8,2824.38
27217.9,15296.8,4312.63
1174.96,5006.14,2514.96
41172,15896.1,4596.88
400.396,9557.52,4599.66
9487.8,10538.1,13601
16789.3,13144.1,15708.7
6093.15,12416.9,3067.43
3308.6,8435.3,8055.42
26655.8,17920.4,17522.4
48816.3,10863.5,17770.7
3729.99,14670,5559.29
3169.59,8998.91,3277.88
13917.8,20792.6,6642.54
2707.66,16541.9,4687.4
541.91,8798.68,8581.57
30763.8,17971,27302.2
17007.7,20097.8,1668.57
20332.4,12495.6,430.621
9640.6,12320.3,3023.94
22256.9,10098.8,3487.14
22019.2,21143.7,16587.9
21207.7,8527.54,1314.61
8304.72,14654.4,3911.42
52225.1,27934.4,14747.3
13503.7,25212.4,23675.1
9433.75,15209.6,3147.13
2166.56,21612.3,5316.78
20542,13609,6171.71
3101.98,16975.2,7538.6
42888.7,18534.9,18900
47511.2,18645.3,17758.7
34642.5,10789.8,1293.94
42375,23595.8,36797
57659.9,3369.86,41317
22396.7,11297.1,12941.6
1566.37,7732.86,15050.5
9095.12,25083.8,8460.37
10994.5,16447.7,6857.78
39287.1,24411.3,16906.7
15162.9,23283.4,10424.2
5655.69,10008.6,1171.45
9551.17,8339.13,13869.2
6883.65,31644.4,38439.7
7438.4,19220,29571.1
86704.3,25485.1,1225.67
866.695,17039,1311.83
38245,22096,5331.69
10361.9,16339.8,6116.63
7976.66,10552.2,6288.21
30364.1,11013.2,3792.36
6149.21,27965.3,12856.7
43509.5,18930.6,1195.89
17207.7,18708.3,24522.6
7630.67,13601.9,3239.79
31930.4,19760.7,8268.29
1096.29,15549.7,3869.93
36307.2,7876.19,23794.7
8156.15,12813.2,3652.04
10813.3,8892.13,4474.1
4888.59,14699.6,2723.88
1348.2,11373.5,6264.85
7056.53,9794.88,6464.75
22750.2,10643.1,2291.74
21736.3,11411.5,1529.92
8843.39,19515.3,15590.4
6699.93,19217.6,6393.02
3970.82,12936.5,17991.2
11404.3,14025.7,3921.64
4697.33,10088,7456.54
19573.2,24661.4,15499.2
38938.7,22307.5,3268.55
1014.57,13076.3,1346.78
966.049,7803.89,5332.29
28318.6,21790.5,45645.9
55137.9,31006.1,4357.26
31879.4,32461.4,6035.89
27218.1,25362.7,9887.71
13218.9,16208,95754.7
24141.1,14543.5,2352.91
11705.1,11448.1,2834.26
15516.8,18576.8,10941.2
13034.7,12952.9,4216.68
14223,8549.89,10775.3
20301.7,14195.7,11397.3
14205.5,15503.2,13430.2
340.107,11139.8,3422.02
265.192,9690.37,2899.86
23870.1,20728.4,26071.4
27516.9,19747.8,19315.7
14093.9,26822.7,5749.17
14698.2,8560.13,3391.68
65169.6,26409.3,22920.1
4861.15,17864.6,599.179
48870.8,15247.2,13880.5
2334.54,12577.9,16756.9
1572.66,11984.1,3236.02
4886.1,15257.7,950.239
40324,19577,8994.47
5649.49,15852.7,2206.52
11738.6,20353.3,2532.28
589.122,12631.4,737.465
2795.67,13547.4,11055.3
7229.19,17967.4,7464.22
5099.39,11760.4,3145.91
46224.1,21621.3,4917.38
866.791,12654.3,13579.2
13095,12920.6,2552.84
10925.3,14513,3303.43
22352,9244.86,285.861
2374.13,14545.2,12322
27964.2,18437.4,4681.43
3918.84,7309.66,14116.3
20665.6,13631,3099.16
14807.7,13214.3,1274.46
2724.52,15770,6500.18
44856.3,28103.8,5214.74
6418.33,10568,4087.91
21278.4,9660.63,11363.3
35457.6,23880.8,5545.35
54704.9,23277.7,3670.97
4519.22,16253.3,2448.86
20286.2,19377.6,3188.91
30177.2,11925.4,7841.05
5214.06,15533.3,1155.98
38216.3,18632.4,3412.51
27871.2,30357.1,6527.24
1994.42,13481.4,1034.36
2602.35,11471.8,919.88
21446.4,21027.9,34159.4
2133.57,15592.6,2423.6
59537.1,21072.5,14181.8
8732.77,22483.6,6136.38
3505.09,10462.3,6397.45
13568.4,17229.4,11805.3
16216.7,30645.9,4791.3
18068,19513.6,7108.31
15847.5,14870.4,3878.83
2272.22,15290.5,12101.8
12674.5,14465.2,2522.36
692.694,15340,5636.57
11478.1,12448.6,4740.67
15948.3,23993.8,22075.2
13442,17933.6,7970.54
32796.9,17768.3,7531.34
1208.62,7132.47,1348.3
23518.8,22771.7,23028.1
1318.05,8595.64,6625.11
35048,16653.5,2040.46
10839.6,14030.3,2818.31
27774.5,15195.4,2073.91
26469.2,34347.8,26715.7
2307.28,10918.5,4827.88
11058.9,16359.2,10582.9
36554.3,21535.1,6295.08
1552.43,8124.88,5300.11
23923.5,22972.8,6294.53
31169.5,23040.8,16592.9
17055.2,23492.3,39825.5
22076.2,20070.1,6654.08
23537.3,18207.2,14269.6
164.075,5497,4758.67
18348.7,26578.9,41441.3
10368.9,14974.9,2368.69
8686.86,10258.2,11072.1
36693.7,22010.8,1721.32
26576.8,18206.4,9932.84
30377.2,20924.2,20358.7
18023.4,18377.4,3922.15
1228.1,17496.4,5679.05
39465.2,11208.5,8064.37
16668.3,11823.9,21461.9
13775.7,10449.6,7523.03
3508.84,11187,7005.4
21183.9,22578.3,6550.78
12003,17637.8,17014
2160.73,15476,1123.25
428.384,10410.5,2255.74
1474.65,9123.08,3469.64
6336.85,14031.2,5800.54
23284.3,14091.4,15533.3
2461.73,10851,9449.65
19026.3,29008.4,562.661
2251,16362.8,306.404
14167.8,17382.4,12247.5
1328.4,8653.48,641.276
26494.9,23784.1,17944.7
5047.33,24836.8,17668.8
709.821,10441.2,4613.76
1361.36,15051.6,7674.42
4729.45,8472.2,19257.1
6231.32,11696,7719.09
4349.9,14682.3,1365.15
57758.6,28928.6,14249.7
4957.48,16688.6,2209.13
61233.8,17713.9,16367.4
2115.7,12089.9,8169.47
27672.5,20080,5024.44
12675.7,6290.31,4914.38
14972.4,16282.5,11558.3
16373,16616.7,2837.55
3062.35,11225.7,864.49
34805.3,17812.9,9904.03
12666.2,10930,2251.16
9013.22,10621.7,2569.7
16251,11430.7,12865.2
3641.97,12930.5,8507.35
56666.2,22034.6,3790.85
6763.13,16854.2,6311.6
19382.3,21892.6,5532.94
671.309,4789.35,1703.05
3955.38,15538.8,2184.13
21055.2,8266.09,22113.2
10678.4,10563.2,7815.26
27135.7,16106.4,4942.68
2696.9,21933.1,21225.2
33791,14292.5,5557.45
12351.2,15387.4,16045.8
5907.8,11373.4,782.972
1160.88,14201.1,8776.48
32856.4,18680.2,1266.39
10468.5,13256.1,6984.43
25178.4,15683.9,7089.98
18310,13515,1342.55
23749.3,14599.6,2062.33
24885.1,10374.1,4002.59
93.302,6726.71,3579.38
57842,22647.1,744.838
5903.85,9594.01,4682.36
36441.8,23207.6,8146.89
462.731,13880.4,3452.73
4168.64,24157.8,11312.7
326.428,7002.53,489.013
297.775,9222.11,15948.4
30137.1,14510.4,17251.6
3684.29,10018.1,7366.64
833.806,22707.8,497.749
1336.32,11582,4932.01
26502.1,21210.6,21096.3
8658.8,13697.2,2997.96
2753.07,25893,12408.5
22881.9,14617.8,2114.4
1551.84,16486.5,14051.7
2560.9,23613.7,2423.21
9650.73,7063.42,6483.31
7003.73,19105.7,1904.5
7492.53,25219.3,5386.1
3022.43,10641.6,7490.34
8059.54,12208.4,21421.3
22053.7,13195.6,2827.39
4890.9,25528.9,9900.56
13745.2,16166.6,6086.42
5898.4,15628.3,6284.33
32728.5,18546.3,9733.48
3637.01,17344.4,1405.37
42631.7,12780.5,3489.43
24701.8,14139.6,4274.71
5129.72,13297.9,15388.6
51950.6,17504.6,1265.07
4675.09,13531.2,9023.26
18036.7,27549.4,5333.53
6801.84,11657.6,5485.31
206.732,6756.57,2470.89
36054.9,17635.7,6375.36
5641.27,13847,1365.26
8206.34,12255,1094.04
19207.6,17338.9,3347.27
37701.8,16797.8,5108.09
9219.08,11548.2,18885.6
977.884,13682.9,2810.39
26939.9,25989.6,18659
4501.09,14127.2,1550.25
12671.2,17696.6,11157.5
28238.5,23133.1,2806.18
39376.4,17343.2,27324.5
14558.4,19149.4,38430.6
24800.4,4197.43,50320.2
7308.98,16817.6,2852.74
3285.06,25630.9,21154
44754,14403.5,5392.5
10474.5,24721.2,5223.66
25138.6,9143.27,10600.7
6032.02,5597.12,3076.91
2225.92,12774.4,1999.92
26374.4,15257.5,9250.75
13987.4,13910.1,3880.41
30366.7,23897.8,7576.58
567.831,11150.9,6941.3
24553.4,23136.2,36911.8
46798.2,15223.3,3991.6
22418.2,20072.4,5049.12
6270.05,14654.8,7287.23
16017.4,14464.4,6056.02
55687.1,24838,5298.71
50559.6,16880.7,9251.82
20035.2,21359.8,10874.4
8214.13,14892.9,11109.6
51781.3,12532,1389.12
4547.49,5757.39,3608.88
40314.9,17420.3,11156.2
49107.3,22599.1,11848.4
30319.9,23973.2,23688.8
11810.5,13527.2,8727.78
1670.19,12223.3,217.975
25575.2,11164.6,30617.3
10063.9,5653.96,6519.39
20177.3,15480.8,14630.7
23282.6,16767.6,3980.69
1740.27,9614.46,9317.33
13181.1,5933.67,5867.62
21756.9,14709.6,3266.91
12402.4,14615,468.827
40932,21451.7,5185.17
1501.13,7687.32,13696.8
13662,12874,5003.84
24795.2,19003.2,15784.5
724.44,9596.14,4788.58
7457.03,21288.5,1635.77
21304.6,23907.4,10998.2
8608.08,12639.1,619.614
9848.45,14689.4,4544.4
31862,20679.8,16311.7
4300.54,22455.8,6172.06
7170.87,15509.6,15925.5
17164.7,20347.7,11834.4
18561.7,13681.8,5062.38
13838.4,21129.3,6114.82
382.784,6900.07,684.664
18581.4,22092.7,5601.58
17413.6,12889.8,1160.33
33422.9,22872.6,12193.9
7574.88,10229.2,4777.58
17806.9,14392.1,10864.2
3386.84,14391.4,1869.93
12209.7,17528.3,11446.8
2288.14,6754.31,2014.75
695.234,12208.2,3160.42
6529.48,10768,1610.06
24393.1,15340.8,2104.48
29861.8,16042.9,2436.95
7617.75,21525.5,9666.08
9956.38,12255.2,12096.1
7326.21,29733.6,7536.82
11134.1,17760.1,26278.9
6522.24,15519.5,4714.94
1589.9,15573.4,2196.42
13228.9,10486,2268.02
22125.3,23651.7,21434.2
18108.2,20143.1,19908.2
74439.4,17149.4,21028.2
30931.1,15127,20103.5
7727.33,19606.2,4519.26
17240.1,11045.5,2832.16
7660.5,12609.7,1493.26
19053.5,13622.6,6120.42
811.682,12773.3,439.297
17404.6,20142.5,2828.68
11768.8,24101.6,29786.3
2251.05,13304.2,5420.12
26192.9,18785.6,31981.5
11037.4,15887.2,6838.78
509.665,12230.3,8200.52
22398.9,14624.2,6202.29
49950.5,21769.2,6993.35
52590,16690.9,11253.9
2508.93,13497.7,5372.62
1247.9,14265.4,3309.94
37478.4,25501.1,7428.91
4874.94,15841.3,6638.72
17639.9,22608.3,9550.09
28901.4,21444.1,15557.3
945.561,4360.28,9933.73
39788.3,20074,42497.5
8717.01,13703.5,13470.3
4357.85,9457.21,2423.53
8571.77,22521.5,15798.3
5670.38,13938.6,1959.86
35309.2,24731.2,12536
15864.7,16646,6642.36
12070.5,9464.72,40279.4
11290.3,15635.4,24214.1
6089.07,15038.3,8766.87
9856.84,16160.8,8087.1
10811.5,21636,2905.38
13547.4,3741.23,12508.4
32364.3,12479.1,9984.41
24012,22607.5,4174.38
5420.99,10899.1,930.766
18918.7,17609.1,2502.89
16800.5,11287.8,22369.7
21161,12989.2,7584.28
7400.76,16099.8,5446.08
784.463,9506.49,3408.12
40670.7,23916.8,4162.74
10959.4,18271.1,23170.7
34622.5,29471.7,1383.23
6623.18,12359,2430.28
22648.9,12369.2,13925.7
11907.2,9139.48,13275.3
27203.7,11187.3,5769.5
20936.8,18046.4,3413.43
21394.1,11666.6,1870.42
23705.8,19563.8,6849.95
3752.93,15765.2,5682.42
45172.2,12901.4,1000.69
14071.2,13129.1,11812.3
19620.8,15782.2,20902.3
36347,15495.4,4743.3
55609.1,14469.3,1467.54
7848.72,13320.1,3745.77
12263.6,14648.9,1546.74
2935.71,16752.3,2148.44
27324.9,16583.1,3068.09
13042,12297.5,10784
1186.61,9890.42,1176.37
3106.84,16459.9,6443.31
10587.1,10737.6,5886.55
51152.2,20878.7,1439.86
5083.48,12104.1,5935.23
19977.6,18899.8,2626.61
8696.67,10941.7,4793.17
4896.9,14235.2,4522.73
25922.8,20644.4,17777.2
8450.15,10482.7,21546.6
9915.21,26359.5,20414.8
19152.9,22254.3,4346.47
402.703,12779.5,3404.77
32597.6,14495.5,15660.9
21329.7,12814.2,14238.3
14896.1,18256.2,5079.76
37592.8,19406.9,6056.86
14581.7,11491.8,656.328
16334.3,16914.1,1728.4
102.765,13986.6,6653.35
5438.51,11249.7,3293.91
1954.23,14198.4,10347.2
18069.8,20796,29286.2
53416.9,22892.6,4904.61
26026.3,18063.2,6344.63
739.235,5272.47,1026.3
53175.3,16659.1,18362.1
16983.2,27502,43887.4
531.248,12074.7,10393.8
7910.86,8332.41,5465.04
7242.42,16084.6,1878.63
1124.25,9214.71,5964.81
5515.95,12508.7,8065.93
31541.4,18158.8,1892.23
18817.1,11064,1739.17
14570.4,13022.3,863.7
29807.9,13769,3891.16
85074.4,3926.85,250176
25393.8,9577.04,9892.53
12704.3,15138.2,19191.5
982.769,13877.1,8265.09
10702.8,11330.6,8033.36
7871.09,16170.6,6231.64
8658.09,13107.8,13871.9
32752.9,32134,8537.22
9090.77,14284.5,9171.29
29684.7,11881.8,2657.37
2029.62,17150.1,17242
15335.6,18621.7,5394.25
35327,24239.2,9038.17
25551.3,11412.9,1626.58
24628.5,15359,7432.65
2233.59,10596.4,5476.81
65471.3,19105.8,12594.9
1475.7,19381.8,5431.37
2157.3,11863.7,4534.79
24519,23486.4,4142.17
21728.5,15178.1,7078.14
21456.9,14096.2,3641.58
688.969,10663.5,784.642
2513.9,14567.4,9149.2
2281.94,15797,17237.6
3586.24,11229.4,2196.97
2965.56,12464.3,2476
39176.4,21674.9,6383.8
45764.6,23098.7,14763.7
13541.2,12568.8,13293.9
132.224,5009.41,1373.7
45911.4,16665.2,14591.9
23008.6,9677.03,7704.82
