"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
594.694,9547.92,4034.13
1052.59,15794.2,946.417
2234.85,21744.3,1969.96
789.788,8131.38,730.711
2478.46,12373,3676.61
1148.4,11139.5,5994.21
387.133,10836.6,11562.8
497.729,13852.7,5269.94
1592.63,15789,5572.89
159.112,13464.7,3520.02
439.645,17983.9,5416.28
1881.44,16916.2,2813.21
225.812,8553.89,1408.34
1408.85,13552.2,3907.22
1671.07,13771.9,8444.74
532.082,11186.7,2892.61
405.411,11826.6,4572.12
1567.91,17744.7,20129.9
514.369,16255.7,7422.73
393.764,10001.6,4176.25
585.663,10077.2,5060.03
2512.3,12295,11202.6
1714.06,15369.5,4500.09
900.367,17599.3,1462.92
1107.39,13307.6,999.936
1184.15,12930.9,3373.9
471.888,6793.72,6081.04
2673.5,26898.1,30187.9
901.398,14382.1,6936.72
1437.36,10137.2,1534.26
383.115,9824.96,810.701
1567.19,13073.1,1277.82
1446.07,12562.5,2847.36
1757.75,14564.3,1321.88
1187.28,19200.9,30441.9
738.581,13598.4,4210.85
399.514,11674.9,1020.92
506.486,11634,2647.31
928.165,10460.7,6767.64
831.416,14401.5,1683.54
1456.52,23167.7,2571.91
998.735,11805.7,6544.6
1138.19,15790.5,3354.94
897.841,14568.6,5463.86
526.873,9565.13,12259
4828.24,20512.6,42160.8
1046.81,15689.8,8970.37
10330.5,10146.7,45060.2
2175.95,25755,25941.4
3385.19,26885.5,10273.6
1419,14090.4,1871.72
1070.48,25579.3,10830.4
1904.59,23106.4,6825.2
5592.28,21528.9,5167.24
1270.41,18338.6,6546.59
3678.8,21381.2,43928.7
1512.02,30268.7,2911.47
1321.96,18254.7,68665.6
954.861,16072.9,1221.87
506.499,19438.7,3910.91
403.443,8887.38,6754.83
687.328,21446.3,32661.4
5329.83,11926.9,12869.2
607.756,15917.3,855.013
2095.29,19043.8,12256.1
1255.05,19065.2,5887.09
1633.79,24278,29089.9
603.564,9216.99,13128
709.435,16803.8,5724.23
990.097,22293.9,6799.05
1630.34,20780.9,5630.9
1942.78,20917.7,31076.8
1411.36,10095.3,9325.01
929.742,11003.1,4167.72
779.629,7686.13,702.14
1323.75,13843.5,18990
1048.24,16281.6,6071.45
739.691,16772.1,6446.46
1223.13,29319.8,5415.55
1078.5,16296.4,4099.24
596.919,16410.7,18168.5
856.32,12084,7025.91
1388.07,19198.1,35595.6
1929.96,9731.54,7742.4
4001.95,35395.5,16257
1259,9427.37,10777.1
1193.88,12552,10488.5
388.63,11685.3,10041.4
843.6,8480.75,3546.39
1394.61,18877.8,14357.9
1582.97,13902.3,25928.8
1334.17,9832.97,25064.7
1351.9,19664.4,4859.92
709.34,21124.7,34917.6
3122.32,9150.91,26363.4
1280.31,36451.8,2241.95
1474.16,20760.8,36370.7
501.408,9265.17,7871.42
1112.14,19721.9,11722.1
849.49,9187.95,926.685
1350.85,19795.2,43336.9
629.926,8429.04,8623.66
777.478,12016.5,13591
864.18,12849.1,8788.99
720.536,6069.05,30.8298
973.715,15412.5,29237.6
809.249,21138,2349.52
1095.88,22982.8,11821.6
694.86,10441.3,9835.47
1773.01,24671.6,10136.6
199.439,16239.5,10259.7
890.564,10145.8,17945.5
1085.3,12261.6,1030.58
1848.86,20799.9,29157.5
2079.39,10688.1,76140.5
1022.89,14267.8,2265.82
1250.54,15083.8,11079.4
1749.43,21208.5,4866.91
906.464,17439.8,13133.1
2098.79,20018.2,6767.85
3277.41,16481.8,9520.84
898.412,14987.5,2112.12
1687,18808.3,21302.9
756.138,12367.1,2083.93
705.405,19946.5,3929.09
59.168,11224.3,506.273
996.06,10687.1,8284.4
