"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
1098.42,21304.1,8655.77
3511.93,16543,10998.3
1094.77,14471.8,17038.3
1750.05,18867.9,10747.3
1081.5,9712.91,7907.11
1787.31,12996.2,6976.02
584.109,17578.8,10418.2
594.223,13751.1,8854.38
673.844,10724.8,2482.55
1511.27,13064.8,4970.63
1300.68,12961.6,4570.88
1142.55,9884.13,35226
1247.32,14129.1,7213.79
1261.96,10386,15418
2738.98,21366.2,13050.4
809.035,13091.9,8281.02
952.415,6543.94,5857.96
10355,18862.3,20957.2
1414.91,17471.9,19442.7
1231.09,19159,2782.17
658.109,18461,5448.5
1904.07,15164.3,16063.5
1618.16,15167.2,5870.95
3146.62,24387.5,19037.5
1262.37,22020.2,5972.97
1154.21,17194.7,6512.36
1335.78,24687,11917
3380.27,18911,14078.5
1010.03,22182.6,12354.1
421.821,12332.4,7864.86
1466.71,25028.5,12599.8
4258.15,18252.5,19937.8
1178.43,24721.4,14149.4
4946.3,18046.6,28408.6
2309.76,13199.6,15356.3
1325.82,10461.9,11019.6
1224.67,25491.6,4438.89
23693.8,9320.48,125424
1084.29,18865.5,7972.95
1156.79,10189.4,1073.53
2226.89,13140.6,6417.08
875.753,11999.8,41588.4
1868.43,14391.5,17844.8
1142.5,13562.2,4055.32
303.632,10245.4,1814.13
1697.97,20049.1,37558.1
469.273,9469.62,1337.87
2083.65,24390.6,8777.62
4961,24593.3,39306.3
532.532,9936.94,2355.51
2325,13542,27600.4
872.313,5662.64,1888.96
2845.92,8869.78,9353.31
462.864,14782.3,7280.94
1132.97,15575.6,2447.71
2851.74,22250.1,7547.4
1582.6,18836.3,6330.95
2030.1,7384.5,6501.32
640.769,18673.7,1540.65
828.366,16356,3224.77
3901.4,15233,9011.31
990.518,18696.9,8067.73
14747.9,18654.3,47015.4
2067.03,9696.43,8581.23
1630.32,20876.1,31972.8
282.373,15074.7,949.438
490.582,19488.2,8467.66
1920.82,12595.6,29391.2
1714.11,11559.5,11203.1
545.509,12424.3,996.697
1492.03,13817.3,14988.9
1064.99,15858.6,4046.48
1559.84,12439,11329.1
6342.26,6939.89,22329.6
1346.93,17433.1,1777.99
831.729,30524.7,5246.5
509.548,7081.27,1699.15
731.216,17228.2,5988.12
2474.82,27646.3,8298.26
7299.9,19764.7,25160.2
1005.4,13488.7,5405.05
1552.01,21735.5,2046.42
4463.29,6278.64,557.726
1746.7,21857.5,7900.53
1144.3,14360.7,1962.19
1410.88,13504.8,21829.9
432.234,11448.8,3648.24
654.343,19718,2592.11
4583.5,13983.6,9581.16
2033.86,21077.5,27885.1
858.861,14563.8,9447.76
2025.31,16200.5,8462.96
2014.6,9416.74,12906.2
3736.46,15759.4,2085.86
2254.16,17456,23651
10983.5,13237.1,42182.6
1825.57,18499,16192.3
1914.01,17817.9,18626.7
296.651,10953.5,7734.69
1670.63,18565,3132.56
896.518,19715.2,14909.4
551.664,17469.7,8385.23
1067.86,15202,2930.53
2755.89,20286.6,16736.4
1057.89,6665.41,13159.3
941.995,23059.2,1941.8
631.107,17216.9,1177.16
1508.87,20104.6,21403.3
2145.17,13529.6,2563.36
1114.87,20029.1,4082.77
7366.14,16126.3,15132.7
717.791,11402.7,2047.22
1517.1,12809.5,4483.18
1186.74,18426.2,7954.95
1881.09,22225.4,23417.2
369.292,11892.9,14148.5
1295.37,16026.8,11153
1029.22,16049.4,1473.73
1682.98,9175.11,4788.24
2455.57,18216,27220.9
7862.72,21146.6,10369.3
328.434,14555.4,208.03
1565.08,18133.2,2235.3
454.22,15237.9,1537.6
1264.67,14747.3,9513.63
1036.05,13566.7,150.183
1602.08,17795.1,2881.28
771.238,13632.2,6845.79
411.569,24578.1,13915.8
660.153,15534.8,3694.22
1415.24,19212.3,16744
1855.69,15766,11417.1
544.102,10731.2,1343.93
2864.6,7311.83,25175.4
575.364,10255.7,9166.17
1196.99,14888.2,4313.39
908.972,12200.7,5094.64
1115.33,10647.2,1426.41
522.264,13741.1,5789.57
580.28,14789.5,911.879
1489.48,16099.6,5231.59
2278.75,23379.8,9813.89
480.115,19162,1462.6
1251.74,9445.33,3664.59
2614.95,25245.6,6936.25
1289.92,21425.8,2729.04
1958.08,13848.5,26234.8
978.138,8426.53,14497.9
1199.8,15106.7,5999.52
1768.64,17264,27212.6
736.023,8484.02,1885.97
2276.93,9204.57,13080.3
789.936,7428.5,5121.69
2263.17,13640.5,3979.57
664.279,15987.5,1594.68
911.197,10983.5,3252.16
546.219,13017.5,11068.5
1086.18,13943.2,1523.77
2974.48,20812.9,25196.2
7186.22,12782.2,35807
889.988,9524.77,1592.18
1200.83,14875.9,10548.7
2184.04,13287.1,2923.08
757.761,15671.5,33507.7
1371.03,9947.32,5495.8
1268.69,24890,25134.6
3209.81,13792.7,11087.5
1214.32,24685.7,7161.63
511.443,9692.31,2716.56
2183.63,19965.3,7935.17
4688.24,14989.8,13566.6
675.965,14467,5185.72
1195.05,25319,8629.43
8603.32,11531.3,68605.3
9460.82,17780.8,49076.7
5004.31,23671.8,22047.1
632.95,9967.42,4803.1
3453.87,11019,7810.35
3082.42,20617.9,7402.14
2005.82,13618.9,36625.4
849.617,13567,24072.3
813.677,13592.7,2528.88
513.967,11181.8,10009.2
1482.38,20586.6,7146.79
2355.24,18248.1,4246.68
3362.08,13147.9,15791
1868.99,17366.1,5040.4
1580.1,28455.3,17857.3
5681.95,12150,23211.7
3920.35,8486.92,21112.5
694.429,9791.26,8935.77
7210.51,12504.2,23891.9
849.384,17671.2,10851.4
352.49,16698.6,3052.42
1067.63,7146.34,15356.8
742.019,13848.4,7642.19
695.865,8539.34,2262.05
837.669,17255.1,2664.69
6585.95,20901.3,21835.5
1281,20168.1,7681.07
1558.4,9484.49,9789.13
700.417,21948.1,5305.49
1369.02,17922.8,6736.05
1478.32,16136.4,967.498
764.153,11720.4,55061.3
518.24,26031.2,19506.9
700.119,19302,10666.9
2044.9,15449.2,3285.4
570.136,9902.65,4675.35
962.625,14634.3,1152.88
2321.52,20521.9,4201.18
298.311,6609.85,308.729
3024.96,12147.2,17838.5
16128.1,28240.7,12074.3
1051.05,17918,864.652
362.553,6252.51,1532.69
578.222,10560.5,930.559
1657.14,18114.5,14404.5
1480.47,23874.3,11961.3
1289.77,25292,9143.29
2532.25,9019.74,10101.2
2010.07,17073.4,18553.2
3502,18514.6,10637.4
2281.79,10230.8,4862.1
1087.22,11870.1,991.737
710.972,11101.2,4611.48
1016.46,16431.7,6697.35
532.338,13343.3,6389.37
112.423,16307.2,1387.05
1752.18,8618.22,2761.94
637.052,7910.98,6547.04
7836.55,10972.3,6666.03
2131.28,12152.6,10194
786.651,22557.8,17568.3
3347.97,17883.6,6025.51
2878.23,23306.5,22344.6
15224.8,17051.7,27242.6
2118.01,6532.86,3546.76
1718.97,16121.9,53138.8
2177.66,20103.9,14274.6
886.59,26825.2,6116.79
6091.1,12921.5,19757.5
785.16,16605.4,1155.16
794.427,20694.4,278.009
467.372,10599,1889.99
1505.1,24633.6,21729
192.259,8307.95,3563.12
2308.03,22123.3,10986
1652.5,10084.8,8607.13
2442.17,13395.6,2948.67
2508.97,23684.9,6183.79
2679.58,18591.4,7410.1
308.065,3695.36,2488.26
925.837,10592.1,15664.5
802.675,9776.89,5545.36
795.633,18767,2115.62
505.955,6513.39,2102.36
2571.89,27010.2,20193.2
3549.5,21551.4,34519.5
4984.7,14829.9,21952.6
869.94,13690.5,2649.4
2918.4,23365.7,2670.97
1703.77,10119.6,2391.76
1464.86,14631.3,1762.74
898.999,13511.4,5170.76
1676.83,29043,11314.5
587.461,15542.4,6795.96
4553.99,11517.7,9153.76
1503.87,27414.5,15403.2
1927.9,18541.1,10137.6
296.797,10077,356.837
771.091,13331.1,668.029
2934.06,17722.2,1187.73
1292.1,14854.5,6728.46
1031.93,12415,10851.5
2795.26,19929.3,16574.4
7021.1,13033.7,14223.3
1385.98,13950.6,6800.56
1018.87,21121.8,10566.8
764.18,14935.2,4547.53
1225.95,24213.2,6624.49
1978.43,24995.1,18642.7
1549.54,13252.2,12088.6
1581.3,15456.2,22814.7
3581.13,15820,22434.7
1533.25,13131.1,1132.48
2547.02,20237.5,5231.63
1409.61,13419.1,1924.26
597.853,14556.2,763.258
3091.42,15821.3,14742.7
1210.35,12577.5,9233.93
1578.33,15931.4,6403.1
3911.5,18477.4,27814.3
820.964,14095.6,2275.29
1201.06,22093.2,6276.71
800.939,15802.1,611.473
2325.76,28645.1,10448.8
1434.08,14680,2185.41
2356.06,21794.4,7107.59
1305.17,20784.2,2679.38
1312.17,14224.9,15394.2
5845.65,19903.7,31982.5
1345.34,7955.52,5537
852.942,19648.5,3911.37
1653.22,16270.5,7954.84
1949.4,11758.1,14333.6
1655.55,23519.1,7258.23
955.208,11063.5,13392.5
1544.09,21744.3,2076.24
1638.53,11439.7,9698.34
1114.12,16479.3,2375.87
1550.48,15997.9,7130.49
472.835,20581.2,8100.56
1949.33,20989.6,12374.1
1237.75,9975.38,14125
1409.9,21019,42276.1
1051.22,20460,19292.3
1151.25,9855.18,5376.73
836.919,11415.5,5891.14
872.565,13882.2,6058.34
576.164,15347.7,1332.57
781.394,12408.8,919.169
2448.75,15493.2,8092
430.787,11699.2,840.159
3264.7,21803.8,15336.9
4074.9,21104.5,12601.5
1227.46,16291,14357.8
1989.2,18782.8,7306.37
2344.49,17328.7,7445.81
858.032,14482.7,6989.63
185.027,10573.1,2083.25
2236.85,15581.9,4159.68
491.442,11927,1248.11
2934.09,12989,11093.1
3597.34,8639.21,4487.42
398.694,10706.8,1203.99
1535.63,12312.7,3013.7
945.95,23839.2,11118.7
9061.72,12842.4,23786.5
751.333,15105.7,2250.61
1363.58,8932.92,11229.9
2560.27,14449.9,6229.14
2405.4,12460.1,7605.01
1026.13,18944.4,6351.69
1759.53,20434.5,4217.73
863.797,15071.5,662.11
1089.02,14042.1,13542.4
714.706,17121.6,547.438
455.196,15290.8,505.309
3339.48,15434.8,7383.92
1123.33,22354.3,7685.15
723.525,4385.99,2627.07
279.55,7647.91,2795.93
1466.01,16679.4,6879.12
758.38,7727.08,7033.22
530.048,14230.5,3610.83
2125.97,7029.85,2108.88
4733.6,11147.3,39367.5
4092.46,17752.7,23410
400.016,14573.5,1674.57
1263.54,18914.5,11328.4
171.324,6175.06,3987.77
1136.55,18171.2,9506.83
3318.85,25416.8,9644.11
1538.87,23399.1,4269.85
583.76,14953.4,3268.35
771.276,17618.7,10607.6
2396.97,15877.3,11850.8
964.73,22593.1,18558.6
2128.53,18156.6,6436.34
802.722,11708.6,800.888
1091.22,14650.7,1529.68
1825.51,14184.7,17498.6
325.101,8096.64,8441.42
