"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
529.042,13027.6,4167.01
336.101,9962.27,8929.75
1169.44,10902.1,44979.3
652.514,6027.64,4880.31
581.591,19165.2,14843.2
635.879,20157.5,8165.25
758.267,10692.8,3230
1326.36,19583.7,10888.9
1175.16,22046.6,13129.6
331.359,11141.2,4024.19
1692.9,17782.6,11831.5
338.199,8974.91,394.714
615.203,22838.3,3370.31
556.422,20168,3607.29
618.802,5633.72,7760.84
1336.92,22055.4,4337.03
1080.46,10797,7004.79
526.686,7296.72,688.085
1656.19,13138.1,3106.49
698.891,11922.9,6357.97
234.239,6180.93,903.175
891.504,17860.1,15009.9
709.633,17525.5,1100.43
726.523,12113.3,4792.52
1007.02,14637.7,1836.99
1428.48,15151.5,11607.2
673.636,10727.8,4649.5
2316.31,15651.9,1282.84
473.026,19837.8,466.092
7885.17,15301.8,39717.7
2825.14,14145.1,1623.23
458.861,17849,11307.3
1182.25,16161.2,1943.21
667.959,16942.7,5761.99
829.95,14284.4,2948.92
576.774,12845.6,5388.16
884.903,13422.7,862.574
5152.49,15139.6,20392.2
1842.22,19648.9,15827.1
454.944,19101.6,1778.44
529.741,11559.3,4390.89
1735.54,16733.8,6653.97
1754.77,25554.2,6555.78
1208.36,19828,17936
440.01,7952.09,746.692
685.59,17224.5,2176.33
480.639,14139.5,4019.41
329.596,6238.67,7158.97
1973.57,15996.8,17791.6
1617.37,18645.8,14754.4
1777,26602.8,5462.88
1102.08,19453.8,13066.6
777.465,14763.5,4994.08
728.293,15407.6,1956.33
706.598,11790.2,6085.82
391.37,18542.1,8859.62
981.009,11244.1,3793.65
1260.42,9684.58,7032.94
824.85,9017.6,15765.1
1240.24,7463.29,11549.9
2290.8,17632.8,325.651
-4.46465,9458.79,636.211
617.869,10261.9,3073.2
717.151,11072.7,31665.8
489.147,13774.1,5441.69
1025.36,15002.5,14212.1
655.809,17458.9,10833.9
923.79,23228.5,1818.94
1751.42,16695.7,19990.3
543.951,13832.3,1673.79
1082.46,14179.4,7536.54
1418.93,10965.9,6419.91
1414.66,11979.5,12626.1
2016.31,20094.5,11944.1
817.431,16932.4,2053.92
316.421,14349.3,6737.1
2467.12,18479.5,37.0987
730.152,4481.3,3100.16
75.3289,13759.2,2476.84
747.628,10063,7588.62
1046.36,15429.9,5409.46
429.491,6721.32,7817.87
524.877,23710.6,12861.3
1251.99,11664.9,3175.17
1464.71,10070.7,2640.59
2447.91,18989.2,25323.1
1535.57,12701.9,906.433
327.966,11268.7,1631.66
528.067,20668.5,14931.1
507.782,15651.4,6739.65
411.258,5166.85,8011.47
382.195,20208.2,1868.87
729.318,17138.6,1727.02
733.586,10498.3,9077.06
742.278,11639.3,1312.71
518.309,13906.1,1891.24
278.747,9980.56,6442.59
640.184,16582.5,4938.37
173.908,6080.9,102.847
1028.56,11180.7,10836.2
641.808,6305.85,1531.47
3219.78,15194,11272.2
1022.38,15090.4,11134.2
468.515,9646.8,891.035
1209.92,19832.2,40257.2
377.286,8009,1174.99
1291.06,15125.8,55303.7
986.529,17467.5,5478.35
508.523,18965.4,6911.89
824.388,18486.2,3906.27
533.541,10378.5,9515.62
416.866,7486.39,888.679
7317.95,17671.1,3361.87
482.169,5848.9,3404.15
2149.19,24385,24590.6
678.554,15878.2,515.554
846.427,5844.48,9605.06
1312.93,25469.6,18399
525.988,5970.43,3342.95
1224.36,10745.4,16422.9
552.968,8498.11,763.904
1511.65,19354.8,8938.02
1080.53,14147.2,7790.52
1515.05,11088.9,2028.57
875.317,16484.6,10004.8
1014.3,7264.85,3616.32
1852.24,17728.9,1056.76
788.379,21439.2,4337.18
1791.35,27114.1,6395.6
919.555,20870.1,2942.22
460.14,4222.62,2579.21
838.849,14514.8,5450.15
646.686,12834.6,2722.99
1311.19,12560,11334
1308.56,6894.48,11764.7
526.109,14959.4,3000.7
718.868,19659.9,8615.78
1042.53,28597.8,2160.9
2523.65,19057.2,8600.67
927.695,7462.54,5086.96
667.342,18609.8,3754.26
1143.03,18597.4,6462.44
1838.7,14546.9,9786.67
453.788,13072.6,1743.82
935.391,8598.47,3702.21
1610.49,21395.7,1157.85
389.396,17789.5,4125.01
1594.43,23585.7,17153.1
598.667,8294,14312.3
23808,19359.2,74623.8
262.708,13255.1,4544.89
1976.21,19921.4,24887
950.643,16577.7,9996.44
1789.08,21124.5,2716.03
763.137,18676.6,9418.17
416.575,17836.5,8169.81
2778.79,12046.7,8622.46
546.336,8212.83,80.9309
627.375,15774.8,3526.92
534.465,12686.1,4373.41
1037.91,27643.3,11455
377.262,12776.9,2351.65
994.9,16347.2,2673.04
417.828,11798.8,1740.08
1142.42,14805.8,8643.53
2025.68,10563.5,4476.62
1138.37,16292.9,3097.01
1854.87,17083.3,21573.8
1159.58,19314.1,4289.44
1006.13,13899.6,15991
505.356,7235.92,10683.7
832.568,18977.8,5486.32
1384,11693.1,13770
929.947,13517.2,7382.99
1876.61,18000.3,10391.7
3390.03,13948.4,7553.24
49.7117,6254.82,445.838
434.091,4586.17,158.31
873.324,13279.5,8217.89
579.69,11593.6,5046.18
2643.24,14529.9,2742.64
980.331,15304.6,11318.2
1213.49,6641.4,14397.8
422.651,6071.95,2016.3
3079.33,14662.7,4677.58
934.661,12605.6,3330.46
1575.06,17448.3,11816.6
-48.739,7213.78,4461.25
957.218,15905,7885.19
911.003,15393.3,3991.37
274.162,15985.4,2495.13
524.657,7974.07,4830.43
711.139,31103.4,961.072
917.061,15040.1,3133.98
612.249,13259.8,2539.06
808.175,16691.3,10194.6
877.061,12829.2,15324.3
573.22,9011.71,5236.17
900.889,12764.8,524.56
2427.29,9724.69,1936.88
1372.25,18050.9,9432.98
1215.96,8903.71,6278.08
256.231,10087.6,8505.05
562.074,11846.8,12632.5
988.553,11704,9670.54
625.793,15288.6,11927.7
1183.42,20091.8,6864.19
1383.66,7380.8,3108.93
1193.74,17049.6,31387
656.293,11796.2,1012.49
1430.87,20472.5,3170.4
832.635,7985.37,5496.08
813.689,17563.2,1967.71
564.118,18771.2,7967.67
684.321,11702.1,5089.53
1175.1,18385.5,3544.23
1485.03,19547.4,17724.7
655.527,15079.1,9619.47
729.092,14579.1,7161.25
791.673,9407.05,19554.1
2172.7,25181.6,3023.47
630.187,24058.7,8679.44
530.378,3796.16,1342.76
638.222,16606,4042.32
691.727,18495.3,5176.45
629.491,18910.8,7413.95
974.75,15910.6,8838.72
1983.71,12578.2,3872.84
414.312,10359.3,981.683
2526.74,11019.9,20291.5
333.126,20959.2,9053.4
1386.11,21542.4,20891.3
276.685,23511.9,5311.47
1805.33,20737.7,16621.9
1258.28,25491.1,1604.12
97.165,10281.1,1306.48
-0.102639,12497.6,5041.96
1872.89,13578.5,5131.65
1595.35,11818.7,7898.65
1218.64,6140.8,2767.35
534.478,14266.5,4119.09
1031.6,13322.7,4405.22
4445.63,9644.53,7071.91
704.841,8051.79,1066.55
2384.85,11745.1,39344.4
1167.05,12834.1,8248.35
1105.86,19241,5289.13
679.877,14188.9,4866.79
680.692,10734,4542.33
2468.19,19444.4,10817.9
2864.69,19619.9,12522.5
524.819,10378.2,14115.2
684.776,13578.2,6513.89
888.128,11976.2,7908.83
809.779,13493.8,7067.65
358.581,5658.74,214.683
720.019,15998,4992.41
1373.88,25744.9,7172.04
1896.48,16213.1,22992.8
7663.55,11084.8,68184.5
1402.33,11075.7,2683.99
1134.55,18432.1,7510.55
155.406,10651.2,6150.57
1418.05,21394.9,15569.5
709.104,9763.51,16247.3
355.201,11576.3,2019.91
686.515,18410.8,9814.25
799.289,12174.8,9489.36
426.191,12143.3,8343.66
155.97,14586,4204.02
709.687,22263.7,12403.1
368.276,14667.5,2597.67
1520.17,18219.9,12306.2
1445.57,19136.8,9902.88
92.0801,7754.56,5221.85
937.688,18516.1,1159.07
1998.01,20064.8,7996.16
615.644,13647.5,10093.1
834.161,11359.7,1014.4
1100.22,26273.1,12712.4
825.622,9849.97,15839.6
691.679,9379.98,3944.32
466.419,21554.5,10201.6
692.582,15382.5,3805.45
3041.27,20145.7,5629.72
2091.52,11490.6,4602.34
568.912,14501,1489.74
940.967,19055.7,2949.29
16984.7,7240.76,43385.4
651.527,10406.9,4375.48
1196.44,16620.4,6605.44
1229.54,18696.3,5308.27
970.916,9464.1,3515.19
722.248,6157.09,173.944
3881.39,15323.4,38508.6
1491.71,23159.2,25981
1262.69,11219,26689
1133.45,18915.8,6181.84
497.042,9740.83,4346.66
384.357,13315.2,2469.29
1147.49,14483.5,7777.63
1306.22,10669.5,6106.71
707.789,15013.1,2535.14
868.387,12622.8,8873.41
1899.58,20511.5,3910.77
6456.5,20261.9,8999.89
522.41,11162.3,9124.91
1299,20144.2,5628.34
777.747,13704.4,2913.84
1266.51,14614.9,5414.42
1796.85,8151.58,7066.79
1587.81,10337.8,14483.1
362.996,16421.6,2143.92
1413.84,16625,3162.13
541.154,13973,1445.6
1113.3,16637.7,4514.4
918.659,11745.6,9390.83
911.641,10149.4,5090.6
48.3181,13085,677.714
2457.56,20979.2,1835.87
1031.63,5295.03,6743.24
1246.58,13555.7,6855.41
143.848,10599,1715.91
813.249,8065.41,1124.84
357.85,13144.2,2254.85
824.555,17707.1,10739.2
536.134,6733.29,361.814
611.697,13371.6,5070.89
1066.53,15970.2,9253.23
718.262,24543.7,10140
964.663,14839.5,13458.3
369.494,15554.2,2245.63
1937.76,5868.06,5284.22
1761.09,20153.9,34680.7
58.1564,8684.87,805.245
1075.99,14878.7,9145.93
1511.55,7529.19,7788.73
421.041,14442.7,6202.24
2869.99,8538.41,6631.11
2135.47,10641,18422.2
1397.34,14821.5,6355.39
742.477,13388.1,8824.31
489.198,13367.3,2867.6
2134.13,11934,22823.9
1316.66,9706.04,4907.23
1885.88,15779.7,10789.9
1468.18,14681.7,7063.01
436.052,11021.6,11953.8
1087.29,15403.6,22283.9
198.755,17331.2,3236.19
381.529,9198.31,6311.12
906.387,12172.8,3063.24
850.968,9409.92,2765.2
1800.8,13456,13125.6
1182.09,15331,2616.69
199.805,15413.8,1827.56
327.702,13526.7,10677.9
409.73,13340.6,7999.05
246.666,18274.7,3009.59
561.039,9521.38,2014.57
1156.54,20745.9,7741.23
863.759,18247.9,14625.2
425.179,17644.8,11251.9
1027.25,5259.85,1004.34
696.097,13431.7,2011
1487.48,18223.8,10667.9
419.571,15362.1,5324.37
1239.45,12073.6,1927.47
1129.78,15785.4,12740.7
342.6,10466.5,4383.69
810.008,14092.6,35219.3
427.826,12941.5,6000.65
2104.16,12937.1,26691.8
1199.02,11993,2303
340.307,13440.9,7314.1
1068.17,19956.8,5525.91
1440.83,7050.89,7805.86
693.968,17566.2,15987.7
2349.43,14659.1,5820.15
291.908,15501.4,6543.45
622.65,12596.8,3636.17
2141.41,14038.3,5223.09
1018.57,5448.17,1004.21
1301.54,17692.1,1744.36
854.687,18656.7,524.199
159.023,13830.9,7378.94
7.91697,9298.2,1110.59
1223.8,15192.2,3432.26
638.141,15900.3,2898.73
603.956,20815.2,10390.9
568.581,19056.1,8140.47
1377.84,11667.1,6800.75
952.859,14745.2,13993.8
1424.04,12934.2,3216.42
381.026,20745.9,7082.59
2054.53,12957.1,11674.4
1543.52,23369.8,10923.9
990.168,18503.3,14825.5
1492.03,16920.9,2805.98
3498.53,10963.1,33675.2
2069.31,19281.9,15136.5
898.728,13836.2,3533.75
625.266,9666.68,2056.08
1088.75,11014,1672.11
1326.52,15134.2,2459.93
854.758,16357.7,919.394
1588.44,7915.77,5927.91
437.173,11141.6,5477.9
684.328,9453.91,5265.83
953.006,15226.8,5962.14
982.189,14712.4,9431.61
656.381,10827.9,460.13
771.227,18181.5,3000.07
593.955,23348.6,16000.9
933.324,10088.1,7398.75
1079.91,15977.4,2815.71
911.71,7926.13,59870.9
1318.36,15978.4,1212.68
707.155,14287.5,8736.06
1890.49,21751.8,3094.96
696.932,11900.5,7489.65
1728.43,31188.7,9393.78
351.638,5624.99,1146.64
280.453,10922.1,5767.91
3059.2,18041.7,3682.97
386.164,18906.6,10515.4
886.974,11405.4,3623.74
1017.73,18543.5,10979.9
1668.45,10220.8,3652.48
796.44,11501.8,37555.9
611.123,23049.6,4188.95
1227.17,15857,10407.5
1072.51,13144.7,11408.3
551.111,14391.5,843.614
750.854,15044.5,6036.29
582.801,13153.9,1967.24
2123.63,20769.2,28820.8
1539.92,20057.7,5101.96
2659.27,14414.5,11393.6
1546.31,15825.7,9031.6
2293.94,25703.2,21643.9
575.787,4766.75,1610.98
576.568,15525.9,5357.42
440.4,12267.2,967.424
477.702,8399.15,1762.53
1011.94,12478.6,11715.7
1410.53,13131.7,762.929
753.137,14489.4,4031.72
303.644,17548.3,11575.2
391.109,16694.4,588.818
750.157,23300.6,2058.36
877.687,5878.7,5309.46
44.5993,5448.32,873.789
788.766,20310.4,3681.83
1038.42,13659.8,9683.25
381.532,20486.3,12765.6
468.341,4721.46,585.844
435.989,6822.39,4433.12
659.136,12310.8,7310.33
1177.77,9041.04,7058.72
663.245,12592.3,10542.6
463.003,9474.54,3465.71
3745.72,15374.2,14347.1
320.446,6737.17,4219.46
784.388,15123.5,3476.37
654.017,17000.4,1004.91
398.692,17262.2,10658.5
1798.24,11849.8,11686.9
1057.28,11977.9,2333.47
1017.34,6270.06,37186.6
1624.32,34317.3,20520.6
843.763,11240.5,13461.9
560.698,15125,323.35
322.987,9869.81,568.317
912.493,18367.3,23152.4
536.727,7204.06,3192.08
395.04,7237.62,2472.75
809.23,18950.9,2742.09
1743.96,16352.4,43461.1
881.621,5420.4,10673.1
351.702,7436.65,2764.75
1085.97,17763.9,3316.91
1185.34,11722.5,9181.41
2704.26,14158,3327.76
6089.1,17400,4315.54
3247.62,26938.1,2230.15
845.154,16751.2,2984.79
3450.83,38924.6,35260.8
457.492,15191,8815.79
356.53,17556,5610.54
246.728,9850.31,2090.98
971.608,13017.5,8636.49
804.693,11760.8,2715.73
1366.92,9977.99,9984.61
2276.83,16999.8,6445.43
1016.2,3751.94,732.818
2908.61,16142.9,9603.07
926.663,15622.3,6707.24
611.816,13056.4,20031.1
3554.1,15051.1,6493.81
408.557,10430.7,6012.92
2685.78,11836.9,21315.3
772.488,13505.2,2105.92
1399.24,14170.3,17152.5
691.033,19539.6,35274
994.272,18431.4,17582.5
1589.95,26090.8,3825.07
795.745,8960.45,6122.92
883.167,12769.8,1299.62
784.035,19064,5079.46
1326.93,11426.3,14733.9
632.011,15199,1086.44
1298.55,18486.3,5581.08
1534.57,17807.7,9220.3
1628.19,12308.4,2572.42
1161.43,10539.3,4179
2196.86,16912.2,5737.59
233.861,8763.47,1838.39
1185.69,10785.6,8942.62
781.382,9811.33,4432.92
1038.28,10918.2,2588.21
901.225,14391.5,3298.83
1567.81,15751.7,45179.5
796.021,18969.4,23810.2
2716.27,10802.1,63882.1
633.762,13822.6,4065.48
977.676,11719.8,2183.51
655.99,16966.7,1224.02
745.904,12033.8,2919.49
2338.93,21163.5,16116.8
1886.16,13318.8,9470.13
651.928,8415.1,4681.89
936.258,21872.8,2248.78
1153.47,12003,6762.29
642.505,24354.9,2494.1
1582.46,15623.1,4021.91
348.991,5404.47,10461.6
558.814,13465.1,3738.05
1196.24,12962.1,1929.05
875.11,16109.2,4167.82
892.173,10608.9,4592.08
851.835,17624.5,15296.4
726.84,5490.52,10151.9
615.671,16839.1,2044.25
940.646,8253.96,9237.2
6673.33,21580.8,12649.1
1199.47,10787.2,18744.9
518.274,12970.9,5087.95
1307.11,17234.6,2482.33
280.589,7215.17,340.681
431.489,9893.8,25049.2
7453.14,17184.7,114688
1539.64,16445.3,10935.7
2003.76,28784.4,3913.37
1248.28,10502,1449.22
779.762,7636.74,1958.49
428.499,12072.6,1167.85
929.867,13744.4,7026.37
597.691,15956.1,4002.23
550.784,6633.44,2606.55
1301.15,16516.2,18536.5
680.514,7156.86,1914.65
520.34,8506.34,13102.4
1798.19,11845.1,5421.16
3581.25,18411.8,45985.4
3053.6,19647.4,18456
339.807,13651.6,2990.93
3856.01,19472.8,32616.8
1556.51,18067.9,37609
1588.54,24360.3,6111.14
1262.99,17930.9,19642.8
1424.64,19766,12472.3
934.488,22348.9,24739.2
1418.52,16168.2,33873.1
640.986,18911.9,2604.43
211.501,18199.4,4708.81
1597.47,18187.8,7094.6
1079.03,12420,2732.66
1130.57,10350,13255.4
317.494,14230,1817.53
1161.86,15270.5,5469.19
994.496,9420.13,7200.47
2048.78,5313.56,8626.15
1202.25,23263.2,4291.16
1265.69,20021.2,5581.61
654.646,14317.3,1398.98
2138.1,15897.9,4161.19
519.782,13087.4,3760.17
1621.82,32339.6,32817.2
638.827,30677.3,3253.72
765.87,9611.56,3795.79
2491.74,23040.8,1839.82
826.409,8687.47,3007.09
1389.97,14702.7,1249.51
971.882,20096.3,3232.64
1278.01,18955.7,13871.3
752.338,15318.3,21876.7
1091.15,14404.2,6337.3
889.897,12099.5,3870.43
2559.14,30033.4,4143.84
1346.2,20235.2,17501.6
1657.81,9858.26,6599.6
870.352,20716.2,8398.11
741.155,14326.1,3369.26
296.779,16528.8,4583.84
-116.697,4109.25,3284
662.901,8550.96,4781.69
863.673,12538.8,7276.01
1467.45,14942.8,6925.18
521.437,18918.6,5121.6
739.452,10277.7,595.05
2349.54,10204.1,16503.7
136.037,9199.79,10123.4
978.843,14423.5,3139.85
965.221,16403.5,8543.81
690.354,13354.8,6972.3
1698.85,24445.6,4657.49
2013.08,10795.2,33870.1
1568.48,14736.6,1819.25
191.154,15769.7,1416.67
769.183,9757.92,2649.43
1063.26,16835.9,14010.1
2858.65,24048.9,12590.5
729.038,13734.1,1420.2
1316.91,20566.3,4277.66
1275.23,6574.73,13537.2
2210.76,11105.8,9898.97
1128.9,23399.2,431.674
740.274,14307.6,4293.62
717.89,14539.5,3321.72
1785.64,18608.2,2639.88
431.581,9353.99,4171.66
2127.82,11779.2,5230.91
201.809,14726,1275.51
1629.46,6283.58,7629.69
602.17,7802.92,14272.8
1486.59,5325.65,5543.72
766.447,17186.3,9864.19
1274.35,17796.5,14694.2
147.288,8064.62,102.87
889.08,13508.1,1933.08
1678.03,16206.3,3625.36
885.114,13879.9,12091.9
857.612,10080.2,15036.8
812.596,12642.4,29012.4
1207.7,21502.7,6265.89
979.595,23520.4,6513.59
660.672,10120.9,1905.21
1665.13,10961.7,5940.26
717.445,17078.3,3417.76
869.281,24237.9,11409.1
850.901,14398.8,7625.59
1555.17,15365,2026.19
588.045,11654.8,6950.66
690.095,17727.9,3328.47
397.221,7179.29,2305.78
3493.72,13874.6,7160.78
1078.67,15857.3,9413.35
453.28,14974.3,3151.95
555.482,11915.8,8141.72
4460.68,20941.7,3691.28
5314.32,15214.8,12801
682.772,15551.8,3446.11
2246.57,22358,7674.58
979.951,12855.1,3383.54
1368.17,14338.1,2462.23
1300.45,9285.59,2107.43
1100.96,20032.7,4403.71
480.106,14193.7,8153.66
324.15,11861,29892
566.123,17155,5857.5
3903.05,9707.75,3213.1
470.622,13339.1,2417.77
2252.48,19694.2,2824.44
618.748,6843.1,2341.62
220.995,11194.5,572.97
268.175,8405.07,1500.11
672.303,17208.8,21505.3
783.514,12494.3,703.114
1899.01,23758.1,34443.2
1502.48,7734.98,4126.94
980.291,12537.9,3392.85
947.81,12497.9,11678.6
758.439,14100.9,17687.2
4917.22,28074.7,31705.4
192.157,15993,4774.31
1912.73,20063.4,8718.95
392.728,10176.3,3291.74
3944.64,13795.5,9113.52
691.688,16225.1,8180.99
3762.66,30438.6,16033.9
363.317,7403.11,1112.13
790.278,12317,2044.23
1178.61,13034.6,16263.1
812.178,9105.72,9456.14
628.979,11566.9,4197.04
1352.13,15079.4,6452.75
981.141,6965.8,5662.59
491.582,11966.1,638.604
673.237,15376.3,10823.6
1667.34,21138.2,24805.2
659.509,17089.4,4814.26
2024.62,17027.6,41243.5
1630.16,15772.6,40495.3
333.589,5009.52,1842.25
1114.75,17248.9,8330.26
1285.04,16671,3197.65
842.185,13674.3,27000.9
1089.83,15700.3,15469.4
2337.97,8040.2,3124.3
1090.31,17046.5,4907.38
720.145,4882.95,4796
984.699,9854.76,20806
1187.86,14138.3,10386.6
540.926,14459.1,2972.74
764.329,6447.12,12395.4
-26.3227,6792.15,622.95
1883.18,17397.9,14993.6
892.733,16439.2,12706.2
688.457,12383.8,4665.39
1030.39,15013,17638.7
638.375,10946.5,2335.29
2343.77,24095.9,10796.8
328.341,16182.9,14580.4
2653.43,34961.9,7022.66
2781.09,9217.46,4463.26
1562.05,15260.6,11694.5
1695.09,19797.6,13317.9
223.584,19106.2,9864.04
4051.03,7225.83,33369.9
1714.13,7999.13,14489.6
634.41,16873.3,1163.94
1590.32,12622.9,12550.4
620.085,15027.9,5198.33
772.983,20629.6,3415.9
1049.54,16881.1,1102.5
754.865,20084.8,13929.5
618.802,16618.6,3221.72
992.992,17256.9,12929.1
475.155,7212.12,13434.1
2254.49,10852.8,16364.3
1004.93,8886.53,3985.05
723.078,7487.01,2119.51
2365.27,6430.65,5378.03
889.762,7867.39,2892.66
745.511,17251.8,4713.8
1066.4,11391.3,4789.23
876.27,15513.3,4702.68
1454.68,16395.1,8173.29
1033.36,20203.7,1595.98
806.166,11577.3,3263.11
511.288,12697.5,2607.24
936.239,7425.79,3719
997.828,15848.7,1206.26
2093.33,13768.7,33450.1
1188.5,15044.5,19069.6
444.135,13012,1149.24
200.799,5682.53,9277.7
577.242,10926.2,3411.34
923.312,13019.2,11095.5
1152.12,18444.7,20418.5
1287.43,9144.51,3086.26
703.004,13332.2,748.79
785.746,10534,12799.9
148.187,8974.59,1455.59
1056.93,21854,3576.46
1480.8,20106.4,5521.55
2989.51,20132.3,32033.7
389.915,11478.6,5032.9
739.881,11797.3,1306.38
1237.03,6743.44,10619
307.128,10727.4,2533.26
724.929,15702.1,3366.17
1330.32,21370.3,4666.03
1241.23,28215.9,4406.34
442.49,17777.3,9592.87
2019.14,12033.9,10279.3
1303.67,10647.8,17368.2
836.684,10949,3532.36
613.173,10655.1,3933.75
1164.61,16484,2556.55
360.596,9527.97,495.769
2324.86,10476.4,4167.68
1636.08,15853.4,16053.2
1427.39,24348.9,19479.7
1192.73,13559.6,9188.61
775.46,14668.7,12817.8
1423.9,13227.4,35268.2
556.744,9290.6,3510.93
1028.13,23538.6,4556.82
725.981,12202.2,9474.72
740.574,12706.8,2461.69
259.655,8713.98,9704.83
455.65,20499.2,2676.01
1373.21,20072.3,5544.43
1455.74,17591.4,28498.9
2388.88,17879.8,20834.6
1124.9,10033,8913.83
1259.14,9783.52,7502.69
1464.62,18695.4,7539.54
485.979,16105.6,14014.5
395.844,14548.7,7370.4
729.708,7038.65,5487.9
738.662,29742.1,9463.85
1499.42,10246.7,24388.3
1805.08,9087.76,7050.99
237.728,16688.4,4729.66
1121.84,26537.2,3572.87
1060.43,4744.2,2464.32
683.37,15757.2,18947
1094.49,15181.1,1031.19
595.264,14293.4,2966.3
623.475,13666,21385.3
1405.72,8421.43,23439.8
2255.75,8803.22,9191.24
994.364,16480,18566.4
1542.4,13597.3,852.888
3148.26,32762.5,54740.8
1453.36,10737.2,1494.62
277.391,14882.7,5050.1
778.121,22031.1,8980.26
919.478,14016.9,12634.5
684.569,8302.57,10454.4
1015.52,9764.81,18167.1
669.637,12102.2,15267.8
1856.52,18713,15006
524.61,16574.4,9570.32
523.736,19467.3,4930.86
3351.91,10211.3,936.275
294.69,8651.3,7207.96
1158.59,21464.4,3853.58
477.298,9471.49,3023.98
704.336,14337.8,15150.4
1407.97,17007.6,31783.6
1817.71,29213.9,19284.3
225.801,20365.3,13491.9
